ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,146.34,2.73,1,
122,HCBZ,50,1,199.34,3.79,1,
125,LMS,50,1,111.83,2.04,1,
126,TFGC,50,1,149.19,2.78,1,
129,STYG,50,1,161.14,3.02,1,
132,HCNZ,50,1,165.6,3.11,1,
135,FHY,50,1,120.01,2.2,1,
141,SH,50,0,1000000,1000000,1,
143,WGS,50,0,1000000,1000000,1,
154,KXC,50,1,118.96,2.18,1,
221,XP,50,1,114.38,2.09,2,
229,YPTX,50,1,132.13,2.44,2,
232,ZYDSYY,50,1,197.08,3.74,2,
236,CXL,50,1,152.93,2.86,2,
242,CDDKZ,50,1,142.13,2.64,2,
252,LQY,50,1,101.05,1.82,2,
348,SLXZ,50,1,111.37,2.03,3,
340,WQNL,50,1,192.03,3.64,3,
337,TPY,50,1,152.51,2.85,3,
335,GSQ,50,1,155.8,2.92,3,
329,SEYY,50,1,133.4,2.47,3,
325,SMQ,50,1,172.9,3.26,3,
312,CDYXY,50,1,172.08,3.24,3,
413,WS,50,1,146.59,2.73,4,
424,CDXZ,50,1,109.67,1.99,4,
426,WHG,50,1,133.77,2.48,4,
437,HSD,50,1,183.79,3.48,4,
442,XHZ,50,1,115.34,2.11,4,
520,HGL,50,1,110.18,2,5,
536,BZXEL,50,1,133.33,2.47,5,
546,SXS,50,1,178.52,3.37,5,
550,JCDD,50,1,182.59,3.45,5,
560,HL,50,1,184.54,3.49,5,
610,WCC,50,1,158.27,2.97,6,
612,XNJD,50,1,188,3.56,6,
613,XBQ,50,1,158.54,2.97,6,
614,RMBL,50,1,145.68,2.71,6,
615,QFL,50,0,1000000,1000000,6,
616,YSL,50,1,129.12,2.38,6,
617,NWM,50,1,164.75,3.09,6,
618,DG,50,1,159.18,2.98,6,
619,LLC,50,1,107.37,1.95,6,
621,XBC,50,1,114.74,2.09,6,
623,LJG,50,1,172.24,3.24,6,
727,CJD,50,1,116.58,2.13,7,
726,LGDX,50,1,116.51,2.13,7,
810,SLD,50,1,150.51,2.81,8,
812,SQL,50,1,110.19,2,8,
813,DDL,50,1,158.13,2.96,8,
815,NJQ,50,1,167.49,3.15,8,
816,JXDD,50,1,166.99,3.14,8,
817,GPDD,50,1,168.97,3.18,8,
818,SY,50,1,143.51,2.67,8,
819,LH,50,1,123.52,2.27,8,
901,JRCD,50,1,178.51,3.37,9,
907,HX,50,1,104.26,1.89,9,
913,HTB,50,1,105.78,1.92,9,
1036,XP,50,1,147.97,2.76,10,
