ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,162.91,3.06,1,
122,HCBZ,50,1,126.16,2.32,1,
125,LMS,50,1,182.53,3.45,1,
126,TFGC,50,0,1000000,1000000,1,
129,STYG,50,1,111.94,2.04,1,
132,HCNZ,50,1,138.98,2.58,1,
135,FHY,50,0,1000000,1000000,1,
141,SH,50,1,101.07,1.82,1,
143,WGS,50,1,184.18,3.48,1,
154,KXC,50,0,1000000,1000000,1,
221,XP,50,1,123.92,2.28,2,
229,YPTX,50,0,1000000,1000000,2,
232,ZYDSYY,50,0,1000000,1000000,2,
236,CXL,50,1,133.95,2.48,2,
242,CDDKZ,50,0,1000000,1000000,2,
252,LQY,50,0,1000000,1000000,2,
348,SLXZ,50,0,1000000,1000000,3,
340,WQNL,50,1,142.59,2.65,3,
337,TPY,50,1,181.86,3.44,3,
335,GSQ,50,0,1000000,1000000,3,
329,SEYY,50,0,1000000,1000000,3,
325,SMQ,50,0,1000000,1000000,3,
312,CDYXY,50,1,160.04,3,3,
413,WS,50,1,193.19,3.66,4,
424,CDXZ,50,1,105.76,1.92,4,
426,WHG,50,1,150.56,2.81,4,
437,HSD,50,1,183.36,3.47,4,
442,XHZ,50,1,182.8,3.46,4,
520,HGL,50,1,164.94,3.1,5,
536,BZXEL,50,0,1000000,1000000,5,
546,SXS,50,1,171.02,3.22,5,
550,JCDD,50,1,166.59,3.13,5,
560,HL,50,0,1000000,1000000,5,
610,WCC,50,1,189.4,3.59,6,
612,XNJD,50,1,122.97,2.26,6,
613,XBQ,50,1,188.27,3.57,6,
614,RMBL,50,1,172.34,3.25,6,
615,QFL,50,1,110.56,2.01,6,
616,YSL,50,1,124.69,2.29,6,
617,NWM,50,0,1000000,1000000,6,
618,DG,50,1,144.15,2.68,6,
619,LLC,50,1,107.5,1.95,6,
621,XBC,50,0,1000000,1000000,6,
623,LJG,50,0,1000000,1000000,6,
727,CJD,50,0,1000000,1000000,7,
726,LGDX,50,0,1000000,1000000,7,
810,SLD,50,1,125.28,2.31,8,
812,SQL,50,1,104.28,1.89,8,
813,DDL,50,1,148.87,2.78,8,
815,NJQ,50,0,1000000,1000000,8,
816,JXDD,50,0,1000000,1000000,8,
817,GPDD,50,1,176.31,3.33,8,
818,SY,50,1,124.73,2.29,8,
819,LH,50,1,147.45,2.75,8,
901,JRCD,50,0,1000000,1000000,9,
907,HX,50,1,130.34,2.41,9,
913,HTB,50,0,1000000,1000000,9,
1036,XP,50,0,1000000,1000000,10,
