ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,181.18,3.42,1,
122,HCBZ,50,1,123.58,2.27,1,
125,LMS,50,0,1000000,1000000,1,
126,TFGC,50,0,1000000,1000000,1,
129,STYG,50,1,111,2.02,1,
132,HCNZ,50,1,146.13,2.72,1,
135,FHY,50,1,173.12,3.26,1,
141,SH,50,0,1000000,1000000,1,
143,WGS,50,1,132.93,2.46,1,
154,KXC,50,1,134.12,2.48,1,
221,XP,50,0,1000000,1000000,2,
229,YPTX,50,0,1000000,1000000,2,
232,ZYDSYY,50,1,101.09,1.82,2,
236,CXL,50,0,1000000,1000000,2,
242,CDDKZ,50,0,1000000,1000000,2,
252,LQY,50,1,199.76,3.8,2,
348,SLXZ,50,1,186.15,3.52,3,
340,WQNL,50,1,124.54,2.29,3,
337,TPY,50,1,132.15,2.44,3,
335,GSQ,50,1,100.2,1.8,3,
329,SEYY,50,0,1000000,1000000,3,
325,SMQ,50,1,143.79,2.68,3,
312,CDYXY,50,1,133.21,2.46,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,167.74,3.15,4,
426,WHG,50,1,146.9,2.74,4,
437,HSD,50,0,1000000,1000000,4,
442,XHZ,50,0,1000000,1000000,4,
520,HGL,50,1,196.37,3.73,5,
536,BZXEL,50,1,163.49,3.07,5,
546,SXS,50,1,124.25,2.29,5,
550,JCDD,50,0,1000000,1000000,5,
560,HL,50,0,1000000,1000000,5,
610,WCC,50,1,183.51,3.47,6,
612,XNJD,50,0,1000000,1000000,6,
613,XBQ,50,0,1000000,1000000,6,
614,RMBL,50,1,154.21,2.88,6,
615,QFL,50,1,160.69,3.01,6,
616,YSL,50,1,171.41,3.23,6,
617,NWM,50,1,170.96,3.22,6,
618,DG,50,0,1000000,1000000,6,
619,LLC,50,0,1000000,1000000,6,
621,XBC,50,0,1000000,1000000,6,
623,LJG,50,1,118.1,2.16,6,
727,CJD,50,1,149.32,2.79,7,
726,LGDX,50,1,145.59,2.71,7,
810,SLD,50,1,171.21,3.22,8,
812,SQL,50,1,114.87,2.1,8,
813,DDL,50,1,120.38,2.21,8,
815,NJQ,50,0,1000000,1000000,8,
816,JXDD,50,0,1000000,1000000,8,
817,GPDD,50,1,157.73,2.95,8,
818,SY,50,0,1000000,1000000,8,
819,LH,50,1,109.15,1.98,8,
901,JRCD,50,0,1000000,1000000,9,
907,HX,50,0,1000000,1000000,9,
913,HTB,50,1,109.43,1.99,9,
1036,XP,50,1,191.21,3.62,10,
