ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,161.59,3.75,1,
122,HCBZ,50,1,172.27,2.63,1,
125,LMS,50,1,198.91,2.15,1,
126,TFGC,50,1,151.19,3.65,1,
129,STYG,50,1,113.23,2.51,1,
132,HCNZ,50,0,1000000,1000000,1,
135,FHY,50,0,1000000,1000000,1,
141,SH,50,1,177.22,3.31,1,
143,WGS,50,1,174.58,3.63,1,
154,KXC,50,1,151.17,2.88,1,
221,XP,50,0,1000000,1000000,2,
229,YPTX,50,1,163.33,3.03,2,
232,ZYDSYY,50,1,188.19,3.36,2,
236,CXL,50,1,124.53,1.87,2,
242,CDDKZ,50,1,109.9,2.98,2,
252,LQY,50,1,140.13,2.6,2,
348,SLXZ,50,1,165.78,3.76,3,
340,WQNL,50,1,171.46,3.63,3,
337,TPY,50,1,119.46,2.17,3,
335,GSQ,50,1,144.26,2.14,3,
329,SEYY,50,0,1000000,1000000,3,
325,SMQ,50,1,153.99,2.72,3,
312,CDYXY,50,1,164.09,1.95,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,181.85,1.83,4,
426,WHG,50,1,148.98,3.03,4,
437,HSD,50,0,1000000,1000000,4,
442,XHZ,50,1,115.94,1.97,4,
520,HGL,50,1,139.82,2,5,
536,BZXEL,50,0,1000000,1000000,5,
546,SXS,50,0,1000000,1000000,5,
550,JCDD,50,1,165.78,2.29,5,
560,HL,50,1,170.16,2.34,5,
610,WCC,50,1,142.42,3.23,6,
612,XNJD,50,1,139.57,2.1,6,
613,XBQ,50,1,100.59,3.64,6,
614,RMBL,50,0,1000000,1000000,6,
615,QFL,50,1,146.83,3.58,6,
616,YSL,50,1,104.23,3.66,6,
617,NWM,50,1,111.36,1.84,6,
618,DG,50,0,1000000,1000000,6,
619,LLC,50,1,137.31,2.98,6,
621,XBC,50,0,1000000,1000000,6,
623,LJG,50,1,116.96,3.01,6,
727,CJD,50,1,101.72,2.64,7,
726,LGDX,50,1,134.99,3.67,7,
810,SLD,50,1,150.97,2.21,8,
812,SQL,50,1,141.25,3.13,8,
813,DDL,50,0,1000000,1000000,8,
815,NJQ,50,1,146.62,2.54,8,
816,JXDD,50,1,185.45,2.99,8,
817,GPDD,50,1,144.07,2.85,8,
818,SY,50,1,162.5,3.62,8,
819,LH,50,1,115.42,3,8,
901,JRCD,50,1,120.63,2.52,9,
907,HX,50,1,150.42,2.43,9,
913,HTB,50,0,1000000,1000000,9,
1036,XP,50,1,137.41,3.42,10,
