ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,154.71,2.89,1,
122,HCBZ,50,1,195.46,3.71,1,
125,LMS,50,1,179.82,3.4,1,
126,TFGC,50,1,184.98,3.5,1,
129,STYG,50,0,1000000,1000000,1,
132,HCNZ,50,1,163.56,3.07,1,
135,FHY,50,1,173.5,3.27,1,
141,SH,50,1,180.39,3.41,1,
143,WGS,50,1,174.17,3.28,1,
154,KXC,50,1,171.89,3.24,1,
221,XP,50,1,183.54,3.47,2,
229,YPTX,50,1,146.09,2.72,2,
232,ZYDSYY,50,1,152.7,2.85,2,
236,CXL,50,1,128.94,2.38,2,
242,CDDKZ,50,1,149.35,2.79,2,
252,LQY,50,1,162.94,3.06,2,
348,SLXZ,50,1,152.43,2.85,3,
340,WQNL,50,1,113.91,2.08,3,
337,TPY,50,1,190.51,3.61,3,
335,GSQ,50,1,172.57,3.25,3,
329,SEYY,50,1,100.95,1.82,3,
325,SMQ,50,1,109.31,1.99,3,
312,CDYXY,50,1,114.1,2.08,3,
413,WS,50,1,126.64,2.33,4,
424,CDXZ,50,1,172.85,3.26,4,
426,WHG,50,1,170.27,3.21,4,
437,HSD,50,1,128.62,2.37,4,
442,XHZ,50,1,197.22,3.74,4,
520,HGL,50,1,164.74,3.09,5,
536,BZXEL,50,1,130.39,2.41,5,
546,SXS,50,0,1000000,1000000,5,
550,JCDD,50,1,138.17,2.56,5,
560,HL,50,1,126.28,2.33,5,
610,WCC,50,1,105.54,1.91,6,
612,XNJD,50,1,191.9,3.64,6,
613,XBQ,50,1,188.59,3.57,6,
614,RMBL,50,1,175.6,3.31,6,
615,QFL,50,1,162.45,3.05,6,
616,YSL,50,1,120.94,2.22,6,
617,NWM,50,1,168.16,3.16,6,
618,DG,50,1,145.48,2.71,6,
619,LLC,50,1,117.61,2.15,6,
621,XBC,50,1,136,2.52,6,
623,LJG,50,1,108.05,1.96,6,
727,CJD,50,1,188.26,3.57,7,
726,LGDX,50,1,115.34,2.11,7,
810,SLD,50,1,135.55,2.51,8,
812,SQL,50,1,149.22,2.78,8,
813,DDL,50,1,131.27,2.43,8,
815,NJQ,50,1,153.47,2.87,8,
816,JXDD,50,0,1000000,1000000,8,
817,GPDD,50,1,147.86,2.76,8,
818,SY,50,1,100.28,1.81,8,
819,LH,50,1,119.1,2.18,8,
901,JRCD,50,1,139.12,2.58,9,
907,HX,50,1,164.05,3.08,9,
913,HTB,50,1,100.27,1.81,9,
1036,XP,50,1,158.74,2.97,10,
