ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,154.6,2.89,1,
122,HCBZ,50,0,1000000,1000000,1,
125,LMS,50,0,1000000,1000000,1,
126,TFGC,50,1,137.58,2.55,1,
129,STYG,50,0,1000000,1000000,1,
132,HCNZ,50,1,168.32,3.17,1,
135,FHY,50,1,178.66,3.37,1,
141,SH,50,0,1000000,1000000,1,
143,WGS,50,1,104.14,1.88,1,
154,KXC,50,1,123.31,2.27,1,
221,XP,50,0,1000000,1000000,2,
229,YPTX,50,1,146.33,2.73,2,
232,ZYDSYY,50,1,133.04,2.46,2,
236,CXL,50,1,174.37,3.29,2,
242,CDDKZ,50,1,140.23,2.6,2,
252,LQY,50,0,1000000,1000000,2,
348,SLXZ,50,1,148.11,2.76,3,
340,WQNL,50,0,1000000,1000000,3,
337,TPY,50,1,173.56,3.27,3,
335,GSQ,50,1,186.83,3.54,3,
329,SEYY,50,1,136.29,2.53,3,
325,SMQ,50,1,120.86,2.22,3,
312,CDYXY,50,0,1000000,1000000,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,110.58,2.01,4,
426,WHG,50,1,126.36,2.33,4,
437,HSD,50,0,1000000,1000000,4,
442,XHZ,50,1,110.64,2.01,4,
520,HGL,50,1,183.11,3.46,5,
536,BZXEL,50,0,1000000,1000000,5,
546,SXS,50,0,1000000,1000000,5,
550,JCDD,50,0,1000000,1000000,5,
560,HL,50,1,137.77,2.56,5,
610,WCC,50,0,1000000,1000000,6,
612,XNJD,50,0,1000000,1000000,6,
613,XBQ,50,1,199.96,3.8,6,
614,RMBL,50,1,111.12,2.02,6,
615,QFL,50,1,107.78,1.96,6,
616,YSL,50,0,1000000,1000000,6,
617,NWM,50,0,1000000,1000000,6,
618,DG,50,1,119.14,2.18,6,
619,LLC,50,1,122.06,2.24,6,
621,XBC,50,1,156.17,2.92,6,
623,LJG,50,0,1000000,1000000,6,
727,CJD,50,0,1000000,1000000,7,
726,LGDX,50,0,1000000,1000000,7,
810,SLD,50,1,192.86,3.66,8,
812,SQL,50,1,153.34,2.87,8,
813,DDL,50,1,135.8,2.52,8,
815,NJQ,50,1,138.66,2.57,8,
816,JXDD,50,1,171.7,3.23,8,
817,GPDD,50,0,1000000,1000000,8,
818,SY,50,0,1000000,1000000,8,
819,LH,50,0,1000000,1000000,8,
901,JRCD,50,1,187.39,3.55,9,
907,HX,50,1,191.56,3.63,9,
913,HTB,50,1,186.06,3.52,9,
1036,XP,50,1,108.79,1.98,10,
