ID,Name,Demand,DCs,OpenCost,Normalcost,LineN
120,WJN,50,0,1000000,1000000,1
122,HCBZ,50,1,128.73,2.37,1
125,LMS,50,0,1000000,1000000,1
126,TFGC,50,1,159.51,2.99,1
129,STYG,50,0,1000000,1000000,1
132,HCNZ,50,0,1000000,1000000,1
135,FHY,50,0,1000000,1000000,1
141,SH,50,1,101.03,1.82,1
143,WGS,50,1,106.48,1.93,1
154,KXC,50,0,1000000,1000000,1
221,XP,50,0,1000000,1000000,2
229,YPTX,50,0,1000000,1000000,2
232,ZYDSYY,50,0,1000000,1000000,2
236,CXL,50,0,1000000,1000000,2
242,CDDKZ,50,1,131.98,2.44,2
252,LQY,50,1,193.07,3.66,2
348,SLXZ,50,0,1000000,1000000,3
340,WQNL,50,1,111.61,2.03,3
337,TPY,50,0,1000000,1000000,3
335,GSQ,50,0,1000000,1000000,3
329,SEYY,50,0,1000000,1000000,3
325,SMQ,50,0,1000000,1000000,3
312,CDYXY,50,1,104.11,1.88,3
413,WS,50,1,164.93,3.1,4
424,CDXZ,50,1,159.35,2.99,4
426,WHG,50,1,129.44,2.39,4
437,HSD,50,0,1000000,1000000,4
442,XHZ,50,1,108.21,1.96,4
520,HGL,50,1,117.32,2.15,5
536,BZXEL,50,0,1000000,1000000,5
546,SXS,50,1,152.45,2.85,5
550,JCDD,50,1,135.29,2.51,5
560,HL,50,1,134.08,2.48,5
727,CJD,50,1,161.4,3.03,7
726,LGDX,50,1,140.35,2.61,7
901,JRCD,50,0,1000000,1000000,9
907,HX,50,1,112.95,2.06,9
913,HTB,50,1,144.19,2.68,9
1036,XP,50,0,1000000,1000000,10
