ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,0,1000000,1000000,1,
122,HCBZ,50,1,159.83,3,1,
125,LMS,50,1,175.12,3.3,1,
126,TFGC,50,1,184.67,3.49,1,
129,STYG,50,0,1000000,1000000,1,
132,HCNZ,50,0,1000000,1000000,1,
135,FHY,50,1,151.44,2.83,1,
141,SH,50,1,110.73,2.01,1,
143,WGS,50,1,142.79,2.66,1,
154,KXC,50,1,135.51,2.51,1,
221,XP,50,0,1000000,1000000,2,
229,YPTX,50,0,1000000,1000000,2,
232,ZYDSYY,50,0,1000000,1000000,2,
236,CXL,50,0,1000000,1000000,2,
242,CDDKZ,50,1,137.92,2.56,2,
252,LQY,50,0,1000000,1000000,2,
348,SLXZ,50,1,148.42,2.77,3,
340,WQNL,50,1,138.46,2.57,3,
337,TPY,50,1,116,2.12,3,
335,GSQ,50,0,1000000,1000000,3,
329,SEYY,50,1,110.04,2,3,
325,SMQ,50,0,1000000,1000000,3,
312,CDYXY,50,1,132.42,2.45,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,166.73,3.13,4,
426,WHG,50,0,1000000,1000000,4,
437,HSD,50,0,1000000,1000000,4,
442,XHZ,50,1,101.82,1.84,4,
520,HGL,50,0,1000000,1000000,5,
536,BZXEL,50,1,178.18,3.36,5,
546,SXS,50,1,145.1,2.7,5,
550,JCDD,50,1,133.36,2.47,5,
560,HL,50,0,1000000,1000000,5,
727,CJD,50,0,1000000,1000000,7,
726,LGDX,50,0,1000000,1000000,7,
810,SLD,50,0,1000000,1000000,8,
812,SQL,50,0,1000000,1000000,8,
813,DDL,50,1,151.55,2.83,8,
815,NJQ,50,1,122.98,2.26,8,
816,JXDD,50,0,1000000,1000000,8,
817,GPDD,50,0,1000000,1000000,8,
818,SY,50,1,163.45,3.07,8,
819,LH,50,1,172.26,3.25,8,
901,JRCD,50,1,130.58,2.41,9,
907,HX,50,1,104.24,1.88,9,
913,HTB,50,0,1000000,1000000,9,
1036,XP,50,1,193.94,3.68,10,
