ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,0,1000000,1000000,1,
122,HCBZ,50,0,1000000,1000000,1,
125,LMS,50,1,173.07,3.26,1,
126,TFGC,50,1,142.82,2.66,1,
129,STYG,50,1,151.3,2.83,1,
132,HCNZ,50,1,197.4,3.75,1,
135,FHY,50,1,138.27,2.57,1,
141,SH,50,1,115.07,2.1,1,
143,WGS,50,0,1000000,1000000,1,
154,KXC,50,0,1000000,1000000,1,
221,XP,50,1,182.69,3.45,2,
229,YPTX,50,1,194.16,3.68,2,
232,ZYDSYY,50,0,1000000,1000000,2,
236,CXL,50,1,157.39,2.95,2,
242,CDDKZ,50,0,1000000,1000000,2,
252,LQY,50,1,165.08,3.1,2,
348,SLXZ,50,1,184.54,3.49,3,
340,WQNL,50,0,1000000,1000000,3,
337,TPY,50,1,108.48,1.97,3,
335,GSQ,50,1,158.62,2.97,3,
329,SEYY,50,0,1000000,1000000,3,
325,SMQ,50,1,102.81,1.86,3,
312,CDYXY,50,1,111.39,2.03,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,166.58,3.13,4,
426,WHG,50,1,148.89,2.78,4,
437,HSD,50,0,1000000,1000000,4,
442,XHZ,50,1,196.51,3.73,4,
520,HGL,50,1,140.76,2.62,5,
536,BZXEL,50,1,190.28,3.61,5,
546,SXS,50,1,103.92,1.88,5,
550,JCDD,50,1,127.01,2.34,5,
560,HL,50,1,142.65,2.65,5,
727,CJD,50,0,1000000,1000000,7,
726,LGDX,50,0,1000000,1000000,7,
810,SLD,50,0,1000000,1000000,8,
812,SQL,50,1,184.36,3.49,8,
813,DDL,50,1,197.4,3.75,8,
815,NJQ,50,0,1000000,1000000,8,
816,JXDD,50,0,1000000,1000000,8,
817,GPDD,50,1,137.26,2.55,8,
818,SY,50,0,1000000,1000000,8,
819,LH,50,0,1000000,1000000,8,
901,JRCD,50,1,129.06,2.38,9,
907,HX,50,1,164.33,3.09,9,
913,HTB,50,1,188.12,3.56,9,
1036,XP,50,1,177.68,3.35,10,
