ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,122.23,2.24,1,
122,HCBZ,50,1,135.85,2.52,1,
125,LMS,50,1,104.52,1.89,1,
126,TFGC,50,0,1000000,1000000,1,
129,STYG,50,0,1000000,1000000,1,
132,HCNZ,50,1,101.52,1.83,1,
135,FHY,50,1,125.4,2.31,1,
141,SH,50,1,190.77,3.62,1,
143,WGS,50,1,198.3,3.77,1,
154,KXC,50,1,173.13,3.26,1,
221,XP,50,1,125.32,2.31,2,
229,YPTX,50,1,150.24,2.8,2,
232,ZYDSYY,50,1,170.58,3.21,2,
236,CXL,50,1,183.48,3.47,2,
242,CDDKZ,50,0,1000000,1000000,2,
252,LQY,50,1,176.52,3.33,2,
348,SLXZ,50,1,177.03,3.34,3,
340,WQNL,50,1,141.68,2.63,3,
337,TPY,50,1,186.91,3.54,3,
335,GSQ,50,1,126.6,2.33,3,
329,SEYY,50,1,158.6,2.97,3,
325,SMQ,50,1,104.97,1.9,3,
312,CDYXY,50,1,180.28,3.41,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,103.34,1.87,4,
426,WHG,50,1,190.75,3.61,4,
437,HSD,50,1,122.5,2.25,4,
442,XHZ,50,0,1000000,1000000,4,
520,HGL,50,1,172.9,3.26,5,
536,BZXEL,50,1,105.74,1.91,5,
546,SXS,50,1,127.23,2.34,5,
550,JCDD,50,1,164.51,3.09,5,
560,HL,50,1,157.24,2.94,5,
727,CJD,50,1,164.71,3.09,7,
726,LGDX,50,1,106.91,1.94,7,
810,SLD,50,1,108.35,1.97,8,
812,SQL,50,0,1000000,1000000,8,
813,DDL,50,1,124.05,2.28,8,
815,NJQ,50,1,184.33,3.49,8,
816,JXDD,50,1,114.52,2.09,8,
817,GPDD,50,1,178,3.36,8,
818,SY,50,1,184.87,3.5,8,
819,LH,50,1,102.56,1.85,8,
901,JRCD,50,1,181.23,3.42,9,
907,HX,50,1,155.91,2.92,9,
913,HTB,50,0,1000000,1000000,9,
1036,XP,50,1,192.63,3.65,10,
