ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,150.99,2.82,1,
122,HCBZ,50,1,128.2,2.36,1,
125,LMS,50,0,1000000,1000000,1,
126,TFGC,50,1,177.77,3.36,1,
129,STYG,50,1,153.49,2.87,1,
132,HCNZ,50,0,1000000,1000000,1,
135,FHY,50,1,125.4,2.31,1,
141,SH,50,1,177.31,3.35,1,
143,WGS,50,1,153.95,2.88,1,
154,KXC,50,1,166.84,3.14,1,
221,XP,50,1,153.49,2.87,2,
229,YPTX,50,1,192.26,3.65,2,
232,ZYDSYY,50,1,197.14,3.74,2,
236,CXL,50,0,1000000,1000000,2,
242,CDDKZ,50,1,178.71,3.37,2,
252,LQY,50,1,114.32,2.09,2,
348,SLXZ,50,1,192.67,3.65,3,
340,WQNL,50,1,164.62,3.09,3,
337,TPY,50,1,113.66,2.07,3,
335,GSQ,50,1,117.7,2.15,3,
329,SEYY,50,1,198.21,3.76,3,
325,SMQ,50,1,119.54,2.19,3,
312,CDYXY,50,1,136.94,2.54,3,
413,WS,50,1,181.13,3.42,4,
424,CDXZ,50,1,108.8,1.98,4,
426,WHG,50,1,106.46,1.93,4,
437,HSD,50,0,1000000,1000000,4,
442,XHZ,50,1,115.17,2.1,4,
520,HGL,50,1,111.06,2.02,5,
536,BZXEL,50,1,108.31,1.97,5,
546,SXS,50,1,119.87,2.2,5,
550,JCDD,50,1,153.89,2.88,5,
560,HL,50,1,101.89,1.84,5,
610,WCC,50,1,177.33,3.35,6,
612,XNJD,50,1,122.03,2.24,6,
613,XBQ,50,0,1000000,1000000,6,
614,RMBL,50,1,107.94,1.96,6,
615,QFL,50,0,1000000,1000000,6,
616,YSL,50,1,160.89,3.02,6,
617,NWM,50,1,101.23,1.82,6,
618,DG,50,1,143.84,2.68,6,
619,LLC,50,1,177.16,3.34,6,
621,XBC,50,1,105.3,1.91,6,
623,LJG,50,1,150.54,2.81,6,
727,CJD,50,1,112.21,2.04,7,
726,LGDX,50,1,140.07,2.6,7,
810,SLD,50,1,105.95,1.92,8,
812,SQL,50,1,163.5,3.07,8,
813,DDL,50,1,129.12,2.38,8,
815,NJQ,50,1,173.9,3.28,8,
816,JXDD,50,1,126.11,2.32,8,
817,GPDD,50,1,150.43,2.81,8,
818,SY,50,0,1000000,1000000,8,
819,LH,50,0,1000000,1000000,8,
901,JRCD,50,1,158.17,2.96,9,
907,HX,50,1,161.54,3.03,9,
913,HTB,50,1,132.89,2.46,9,
1036,XP,50,1,112.39,2.05,10,
