ID,Name,Demand,DCs,OpenCost,Normalcost,LineN,RandDemand
120,WJN,50,1,122.58,2.25,1,
122,HCBZ,50,1,167.16,3.14,1,
125,LMS,50,0,1000000,1000000,1,
126,TFGC,50,0,1000000,1000000,1,
129,STYG,50,1,168.26,3.17,1,
132,HCNZ,50,1,143.92,2.68,1,
135,FHY,50,1,109.41,1.99,1,
141,SH,50,1,101.34,1.83,1,
143,WGS,50,1,118.05,2.16,1,
154,KXC,50,1,147.76,2.76,1,
221,XP,50,1,180.14,3.4,2,
229,YPTX,50,1,154.01,2.88,2,
232,ZYDSYY,50,1,188.08,3.56,2,
236,CXL,50,0,1000000,1000000,2,
242,CDDKZ,50,1,144.46,2.69,2,
252,LQY,50,1,141.76,2.64,2,
348,SLXZ,50,1,169,3.18,3,
340,WQNL,50,0,1000000,1000000,3,
337,TPY,50,1,180.12,3.4,3,
335,GSQ,50,1,156.51,2.93,3,
329,SEYY,50,0,1000000,1000000,3,
325,SMQ,50,1,101.7,1.83,3,
312,CDYXY,50,1,189.74,3.59,3,
413,WS,50,0,1000000,1000000,4,
424,CDXZ,50,1,123.62,2.27,4,
426,WHG,50,1,166.72,3.13,4,
437,HSD,50,1,196.7,3.73,4,
442,XHZ,50,1,173.06,3.26,4,
520,HGL,50,1,144.27,2.69,5,
536,BZXEL,50,1,174.58,3.29,5,
546,SXS,50,1,155.04,2.9,5,
550,JCDD,50,1,133.72,2.47,5,
560,HL,50,1,182.29,3.45,5,
610,WCC,50,0,1000000,1000000,6,
612,XNJD,50,1,100.89,1.82,6,
613,XBQ,50,0,1000000,1000000,6,
614,RMBL,50,1,116.97,2.14,6,
615,QFL,50,1,170,3.2,6,
616,YSL,50,0,1000000,1000000,6,
617,NWM,50,1,140.32,2.61,6,
618,DG,50,1,149.62,2.79,6,
619,LLC,50,1,186.7,3.53,6,
621,XBC,50,1,185.25,3.5,6,
623,LJG,50,0,1000000,1000000,6,
727,CJD,50,1,190.15,3.6,7,
726,LGDX,50,1,122.14,2.24,7,
810,SLD,50,1,160.79,3.02,8,
812,SQL,50,1,157.29,2.95,8,
813,DDL,50,0,1000000,1000000,8,
815,NJQ,50,1,161.56,3.03,8,
816,JXDD,50,0,1000000,1000000,8,
817,GPDD,50,1,123.65,2.27,8,
818,SY,50,1,166.91,3.14,8,
819,LH,50,1,148.83,2.78,8,
901,JRCD,50,1,148.53,2.77,9,
907,HX,50,1,142.14,2.64,9,
913,HTB,50,1,185.12,3.5,9,
1036,XP,50,0,1000000,1000000,10,
